Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10	gauge_11	gauge_12	gauge_13	gauge_14	gauge_15	gauge_16	gauge_17	gauge_18	gauge_19	gauge_20	gauge_21	gauge_22	gauge_23	gauge_24	gauge_25	gauge_26	gauge_27	gauge_28	gauge_29	gauge_30	gauge_31	gauge_32	gauge_33	gauge_34	gauge_35	gauge_36	gauge_37	gauge_38	gauge_39	gauge_40	gauge_41	gauge_42	gauge_43	gauge_44	gauge_45	gauge_46	gauge_47	gauge_48	gauge_49	gauge_50	gauge_51	gauge_52	gauge_53	gauge_54	gauge_55	gauge_56	gauge_57	gauge_58	gauge_59	gauge_60	gauge_61	gauge_62	gauge_63	gauge_64	gauge_65	gauge_66	gauge_67	gauge_68	gauge_69	gauge_70	gauge_71	gauge_72	gauge_73	gauge_74	gauge_75	gauge_76	gauge_77	gauge_78	gauge_79
6.58988	-0.0100686	-0.0112609	-0.0119712	-0.0122166	-0.0120193	-0.0113813	-0.0103178	-0.00887337	-0.00711003	-0.00513358	-0.00300823	-0.000804605	0.00137804	0.00347029	0.00541352	0.00715027	0.00863023	0.00982104	0.0106969	0.0112387	0.01145	0.0113579	0.0110003	0.0104145	0.0096517	0.00875456	0.00777184	0.00675884	0.00574894	0.00477445	0.00386024	0.00302975	0.0022933	0.00165451	0.00111075	0.000657013	0.000287646	-3.21548e-06	-0.000223531	-0.000380968	-0.000484194	-0.000541661	-0.000561634	-0.000551702	-0.000520582	-0.000473545	-0.000416081	-0.000352645	-0.000286862	-0.000221754	-0.000159417	-0.000101507	-4.91031e-05	-2.63692e-06	3.75674e-05	7.14354e-05	9.92709e-05	0.000121432	0.000138354	0.000150585	0.000158655	0.000163115	0.000164442	0.000163159	0.000159782	0.000154625	0.000148074	0.000140477	0.000132162	0.000123413	0.000114443	0.000105451	9.6604e-05	8.80068e-05	7.97633e-05	7.19505e-05	6.46007e-05	5.77511e-05	5.14215e-05	4.56006e-05
6.6	-0.00981328	-0.0110848	-0.0118768	-0.0122066	-0.0120863	-0.0115249	-0.0105343	-0.00915353	-0.00744156	-0.005502	-0.00340197	-0.00120964	0.000977399	0.0030872	0.0050604	0.00683773	0.00836627	0.00961177	0.0105477	0.0111515	0.011425	0.0113861	0.0110767	0.0105318	0.00980033	0.00892645	0.00795703	0.00694935	0.005938	0.00495618	0.00403007	0.00318427	0.00243056	0.00177413	0.00121301	0.000742556	0.000357492	5.21015e-05	-0.000181354	-0.000350482	-0.000463784	-0.000529788	-0.000556794	-0.000552343	-0.000525253	-0.000481292	-0.000425869	-0.000363651	-0.000298411	-0.000233312	-0.000170544	-0.000111917	-5.85934e-05	-1.10947e-05	3.02236e-05	6.52114e-05	9.41368e-05	0.000117332	0.000135206	0.000148301	0.000157138	0.000162274	0.000164188	0.000163382	0.000160412	0.000155595	0.000149311	0.000141912	0.000133735	0.000125073	0.000116145	0.000107161	9.82905e-05	8.96465e-05	8.13379e-05	7.34466e-05	6.60087e-05	5.90651e-05	5.26384e-05	4.67198e-05
6.61111	-0.00951883	-0.0108762	-0.0117575	-0.0121793	-0.0121452	-0.0116681	-0.0107587	-0.00944962	-0.00779654	-0.00589977	-0.00382991	-0.00165258	0.000536142	0.00266266	0.00466637	0.00648618	0.00806636	0.00937052	0.0103716	0.011043	0.0113847	0.0114063	0.0111509	0.0106527	0.00995745	0.00911094	0.00815799	0.00715769	0.00614613	0.00515738	0.0042191	0.00335709	0.00258478	0.00190903	0.00132882	0.000839884	0.000437384	0.000115817	-0.000132361	-0.000314626	-0.000439312	-0.000515008	-0.000550033	-0.000552032	-0.000529514	-0.000489159	-0.000436182	-0.000375468	-0.000310962	-0.000245983	-0.000182828	-0.000123476	-6.91849e-05	-2.05783e-05	2.1944e-05	5.81582e-05	8.82848e-05	0.000112625	0.000131559	0.00014562	0.000155318	0.000161213	0.000163789	0.000163533	0.000161018	0.00015659	0.000150614	0.000143447	0.000135434	0.000126877	0.000118006	0.000109037	0.000100147	9.14568e-05	8.30806e-05	7.51058e-05	6.75732e-05	6.05276e-05	5.39951e-05	4.79693e-05
6.6216	-0.00922633	-0.0106635	-0.0116285	-0.0121373	-0.0121853	-0.0117882	-0.0109563	-0.00971677	-0.00812184	-0.00626784	-0.00422893	-0.00206844	0.000118774	0.00225831	0.00428829	0.00614603	0.00777317	0.00913119	0.0101927	0.0109277	0.0113338	0.0114142	0.0112109	0.0107584	0.0100991	0.00928032	0.00834487	0.00735317	0.00634289	0.0053488	0.0044	0.00352337	0.00273391	0.00204003	0.0014418	0.00093531	0.000516161	0.000179114	-8.32754e-05	-0.000278247	-0.000414009	-0.000499182	-0.00054209	-0.000550561	-0.00053259	-0.000495873	-0.000445427	-0.000386311	-0.000322648	-0.000257901	-0.000194475	-0.000134508	-7.93518e-05	-2.97263e-05	1.39072e-05	5.12737e-05	8.25374e-05	0.000107967	0.000127916	0.000142906	0.000153434	0.000160067	0.000163284	0.000163575	0.000161499	0.000157453	0.000151784	0.000144851	0.000137006	0.00012856	0.000119752	0.000110805	0.000101904	9.3175e-05	8.47391e-05	7.66887e-05	6.90689e-05	6.19284e-05	5.52968e-05	4.91701e-05
6.6321	-0.00892049	-0.0104362	-0.0114844	-0.0120795	-0.0122108	-0.0118938	-0.0111403	-0.00997178	-0.00843733	-0.00662832	-0.00462261	-0.00248147	-0.00029855	0.00185124	0.00390505	0.00579857	0.00747089	0.00888129	0.010002	0.0108002	0.0112707	0.0114121	0.0112609	0.0108557	0.0102342	0.00944476	0.00852866	0.00754714	0.00653957	0.00554133	0.00458297	0.00369242	0.00288625	0.00217442	0.00155818	0.00103406	0.000598112	0.000245361	-3.14802e-05	-0.000239441	-0.000386578	-0.000481535	-0.000532622	-0.000547811	-0.000534737	-0.000501866	-0.000454163	-0.000396824	-0.000334148	-0.000269748	-0.000206149	-0.000145636	-8.96642e-05	-3.90517e-05	5.66945e-06	4.418e-05	7.65814e-05	0.000103108	0.000124084	0.000140017	0.000151394	0.00015878	0.000162656	0.000163514	0.000161892	0.000158241	0.000152894	0.000146209	0.000138544	0.000130221	0.000121485	0.000112567	0.000103662	9.49e-05	8.64087e-05	7.82859e-05	7.05812e-05	6.33474e-05	5.66176e-05	5.03904e-05
6.64329	-0.00858036	-0.0101784	-0.0113146	-0.0120013	-0.0122226	-0.0119909	-0.0113217	-0.0102305	-0.00876297	-0.00700431	-0.00503638	-0.00291859	-0.000742921	0.00141471	0.00349131	0.00542059	0.00713913	0.00860377	0.00978636	0.0106512	0.0111904	0.0113987	0.0113037	0.0109501	0.0103707	0.0096145	0.00872105	0.00775212	0.00674899	0.00574766	0.00478018	0.00387558	0.00305212	0.00232137	0.00168595	0.00114297	0.000688947	0.000319194	2.67169e-05	-0.000195406	-0.000354983	-0.000460704	-0.000520836	-0.000543463	-0.000536035	-0.000507442	-0.000462895	-0.000407648	-0.000346188	-0.000282289	-0.00021861	-0.000157594	-0.000100809	-4.91806e-05	-3.32913e-06	3.63924e-05	7.00064e-05	9.77087e-05	0.000119791	0.000136746	0.000149046	0.000157255	0.000161851	0.000163335	0.000162213	0.000158999	0.00015401	0.000147606	0.000140148	0.000131966	0.000123317	0.000114441	0.000105538	9.67463e-05	8.82006e-05	8.00041e-05	7.22116e-05	6.48801e-05	5.80467e-05	5.17127e-05
6.65374	-0.00824948	-0.00992271	-0.0111403	-0.0119116	-0.0122181	-0.0120661	-0.0114762	-0.0104584	-0.00905564	-0.00734632	-0.00541602	-0.00332275	-0.00115633	0.00100547	0.00310069	0.00506093	0.0068206	0.0083342	0.00957312	0.0104994	0.0111026	0.0113739	0.0113329	0.0110287	0.0104903	0.00976693	0.00889661	0.00794117	0.00694378	0.00594091	0.00496605	0.00404919	0.00321014	0.00246205	0.00180878	0.00124817	0.000777152	0.000391326	8.40216e-05	-0.000151611	-0.00032311	-0.000439199	-0.000508092	-0.000537957	-0.000536274	-0.000511782	-0.000470416	-0.000417324	-0.000357165	-0.000293869	-0.000230228	-0.000168825	-0.000111342	-5.88078e-05	-1.19302e-05	2.89069e-05	6.36497e-05	9.24535e-05	0.000115579	0.000133503	0.00014668	0.000155675	0.000160962	0.000163047	0.000162417	0.000159621	0.000154982	0.000148854	0.000141603	0.000133566	0.00012501	0.000116181	0.000107287	9.84745e-05	8.98829e-05	8.16216e-05	7.37499e-05	6.63293e-05	5.94004e-05	5.29674e-05
6.66419	-0.00790647	-0.00965308	-0.0109513	-0.0118064	-0.0121986	-0.0121268	-0.0116165	-0.0106734	-0.00933737	-0.00767964	-0.0057891	-0.0037228	-0.00156797	0.000595093	0.00270638	0.00469526	0.00649412	0.00805507	0.00934892	0.0103359	0.0110028	0.0113369	0.0113519	0.011098	0.0106024	0.00991343	0.00906808	0.00812781	0.00713766	0.00613457	0.00515341	0.00422514	0.00337109	0.00260598	0.00193495	0.0013567	0.00086858	0.000466504	0.000144161	-0.000105245	-0.000288932	-0.00041571	-0.000493665	-0.000531049	-0.000535475	-0.000515278	-0.000477305	-0.000426566	-0.000367871	-0.000305309	-0.000241814	-0.000180107	-0.000121988	-6.85891e-05	-2.07116e-05	2.12215e-05	5.70885e-05	8.69964e-05	0.000111174	0.000130079	0.00014415	0.000153946	0.000159941	0.000162643	0.000162531	0.00016016	0.000155886	0.000150049	0.000143018	0.000135138	0.000126684	0.000117911	0.000109034	0.000100206	9.15736e-05	8.32512e-05	7.53031e-05	6.77953e-05	6.07723e-05	5.4241e-05
6.67463	-0.00755182	-0.00936977	-0.0107479	-0.011686	-0.0121635	-0.0121732	-0.0117427	-0.0108753	-0.00960776	-0.0080039	-0.00615522	-0.00411829	-0.00197742	0.000184176	0.00230886	0.00432398	0.00616007	0.00776672	0.00911402	0.0101607	0.0108908	0.0112879	0.0113606	0.0111579	0.0107065	0.0100537	0.00923513	0.00831171	0.00733035	0.00632839	0.00534208	0.00440329	0.00353486	0.00275311	0.00206444	0.00146855	0.000963249	0.000544766	0.00020716	-5.62603e-05	-0.000252421	-0.000390181	-0.000477497	-0.000522688	-0.000533514	-0.000517889	-0.000483521	-0.000435337	-0.000378275	-0.000316584	-0.000253348	-0.000191424	-0.000132733	-7.85161e-05	-2.96648e-05	1.33395e-05	5.03243e-05	8.13372e-05	0.000106574	0.000126473	0.000141452	0.000152066	0.000158785	0.00016212	0.000162548	0.000160613	0.000156718	0.000151187	0.00014439	0.000136679	0.000128338	0.000119629	0.000110777	0.00010194	9.32717e-05	8.48921e-05	7.68708e-05	6.9278e-05	6.21622e-05	5.55335e-05
6.68508	-0.00718603	-0.00907296	-0.0105301	-0.0115505	-0.0121129	-0.0122052	-0.0118545	-0.0110638	-0.00986645	-0.00831873	-0.00651398	-0.00450878	-0.00238423	-0.000226689	0.00190858	0.00394753	0.00581881	0.00746944	0.00886869	0.00997402	0.0107669	0.0112269	0.0113595	0.0112082	0.0108024	0.0101873	0.0093974	0.00849258	0.00752156	0.00652212	0.00553184	0.00458348	0.00370133	0.00290335	0.00219723	0.00158372	0.00106117	0.000626141	0.000273042	-4.60305e-06	-0.000213531	-0.000362553	-0.000459531	-0.00051282	-0.000530302	-0.0005196	-0.000489021	-0.000443599	-0.000388344	-0.000327667	-0.000264807	-0.000202759	-0.000143565	-8.85797e-05	-3.87869e-05	5.2652e-06	4.33585e-05	7.5476e-05	0.000101778	0.000122682	0.000138583	0.000150032	0.000157492	0.000161476	0.000162468	0.00016098	0.000157476	0.000152265	0.000145717	0.000138186	0.000129969	0.000121334	0.000112514	0.000103675	9.49762e-05	8.65437e-05	7.84522e-05	7.07768e-05	6.35698e-05	5.68447e-05
6.69553	-0.00680966	-0.00876296	-0.0102982	-0.0114	-0.0120468	-0.0122229	-0.011952	-0.0112387	-0.0101131	-0.00862376	-0.006865	-0.00489386	-0.00278802	-0.000636893	0.00150602	0.00356634	0.00547073	0.00716359	0.00861323	0.00977606	0.010631	0.011154	0.0113483	0.0112486	0.0108898	0.010314	0.00955457	0.00867008	0.00771099	0.00671551	0.00572248	0.00476555	0.0038704	0.00305664	0.0023333	0.00170221	0.00116236	0.000710659	0.000341858	4.97743e-05	-0.000172201	-0.000332771	-0.000439709	-0.000501389	-0.000525786	-0.000520408	-0.000493762	-0.00045131	-0.000398046	-0.00033853	-0.000276169	-0.000214093	-0.000154471	-9.877e-05	-4.80707e-05	-2.9989e-06	3.61935e-05	6.94131e-05	9.67863e-05	0.000118705	0.000135542	0.00014784	0.000156059	0.000160707	0.000162279	0.000161257	0.000158157	0.000153281	0.000146994	0.000139658	0.000131575	0.000123024	0.000114245	0.00010541	9.6686e-05	8.8205e-05	8.00468e-05	7.22912e-05	6.49948e-05	5.81743e-05
6.70598	-0.0064233	-0.00844005	-0.0100522	-0.0112345	-0.0119649	-0.0122262	-0.012035	-0.0114	-0.0103474	-0.00891863	-0.00720788	-0.0052731	-0.00318839	-0.00104589	0.00110166	0.00318088	0.00511621	0.0068495	0.00834793	0.00956703	0.0104832	0.0110691	0.0113257	0.0112792	0.0109685	0.0104335	0.00970629	0.0088439	0.00789834	0.00690829	0.00591377	0.00494931	0.00404192	0.0032129	0.00247262	0.00182399	0.00126683	0.000798344	0.000413654	0.000106924	-0.000128381	-0.000300778	-0.000417977	-0.000488344	-0.000519935	-0.000520291	-0.000497703	-0.00045843	-0.000407346	-0.000349146	-0.000287412	-0.000225409	-0.000165436	-0.000109077	-5.75095e-05	-1.14452e-05	2.88317e-05	6.31495e-05	9.15971e-05	0.000114539	0.000132326	0.000145488	0.000154482	0.000159812	0.000161978	0.000161446	0.000158759	0.000154231	0.000148221	0.000141092	0.000133155	0.000124698	0.000115967	0.000107144	9.84001e-05	8.98752e-05	8.16538e-05	7.38208e-05	6.64368e-05	5.95221e-05
6.71538	-0.00606717	-0.00813821	-0.00981838	-0.0110724	-0.0118771	-0.0122163	-0.0120966	-0.0115326	-0.0105468	-0.00917451	-0.00750885	-0.00560881	-0.00354531	-0.00141249	0.000736504	0.00283047	0.00479168	0.00655972	0.00810058	0.00936915	0.0103396	0.010982	0.0112946	0.0112976	0.0110312	0.0105342	0.00983767	0.00899673	0.00806482	0.007081	0.0060863	0.00511603	0.00419838	0.00335609	0.00260088	0.00193655	0.00136379	0.000880127	0.00048098	0.000160901	-8.66595e-05	-0.000269948	-0.000396649	-0.000475099	-0.000513421	-0.000519257	-0.000500496	-0.000464271	-0.000415323	-0.000358451	-0.000297402	-0.000235562	-0.000175344	-0.000118447	-6.61369e-05	-1.92037e-05	2.20314e-05	5.73326e-05	8.67492e-05	0.00011062	0.000129272	0.000143225	0.00015293	0.000158889	0.000161604	0.000161536	0.000159226	0.000155025	0.000149276	0.000142346	0.000134551	0.000126187	0.000117508	0.000108701	9.99456e-05	9.13855e-05	8.31107e-05	7.52105e-05	6.77496e-05	6.07513e-05
6.72478	-0.00570391	-0.00782657	-0.00957347	-0.0108983	-0.0117771	-0.0121935	-0.0121466	-0.0116539	-0.0107357	-0.00942157	-0.00780266	-0.00593914	-0.00389882	-0.0017774	0.000370716	0.0024773	0.00446255	0.00626382	0.00784574	0.00916267	0.0101865	0.0108852	0.0112538	0.0113078	0.0110865	0.0106285	0.00996411	0.00914608	0.00822915	0.00725278	0.00625899	0.00528384	0.00435661	0.00350153	0.00273167	0.00205175	0.0014634	0.000964506	0.000550775	0.000217166	-4.28447e-05	-0.000237249	-0.000373688	-0.00046046	-0.000505744	-0.000517258	-0.000502582	-0.000469567	-0.000422918	-0.000367509	-0.000307257	-0.000245668	-0.000185275	-0.000127893	-7.48773e-05	-2.70969e-05	1.50765e-05	5.13551e-05	8.17415e-05	0.000106546	0.000126073	0.000140829	0.000151258	0.000157858	0.000161136	0.000161548	0.000159626	0.000155762	0.000150286	0.000143565	0.000135921	0.000127659	0.000119039	0.000110255	0.000101493	9.29016e-05	8.45766e-05	7.66117e-05	6.90756e-05	6.19948e-05
6.73418	-0.00533397	-0.00750545	-0.00931761	-0.0107126	-0.0116646	-0.0121584	-0.012185	-0.0117638	-0.0109141	-0.00965954	-0.00808905	-0.0062638	-0.00424863	-0.00214031	4.72138e-06	0.00212171	0.00412912	0.00596206	0.00758364	0.00894777	0.0100241	0.0107788	0.0112035	0.0113099	0.0111341	0.0107163	0.0100854	0.00929169	0.00839109	0.00742345	0.00643166	0.00545258	0.00451651	0.00364915	0.00286497	0.00216959	0.00156566	0.00105149	0.000623061	0.000275738	3.10099e-06	-0.000202644	-0.000349052	-0.000444386	-0.000496869	-0.000514264	-0.000503969	-0.000474292	-0.000430103	-0.000376298	-0.000316958	-0.000255712	-0.000195219	-0.000137406	-8.37239e-05	-3.51226e-05	7.96993e-06	4.52182e-05	7.65739e-05	0.000102317	0.000122728	0.000138296	0.000149463	0.000156718	0.00016057	0.000161482	0.000159956	0.00015644	0.000151248	0.000144747	0.000137265	0.000129113	0.000120559	0.000111805	0.000103041	9.44227e-05	8.60509e-05	7.80238e-05	7.04144e-05	6.32525e-05
6.74359	-0.00495781	-0.00717525	-0.00905094	-0.0105152	-0.01154	-0.0121106	-0.0122118	-0.0118621	-0.0110816	-0.00988816	-0.00836776	-0.00658248	-0.00459442	-0.00250092	-0.000361077	0.00176402	0.0037917	0.00565473	0.00731451	0.00872465	0.00985253	0.0106628	0.0111436	0.0113041	0.011174	0.0107974	0.0102013	0.00943334	0.00855042	0.00759277	0.00660414	0.0056221	0.00467796	0.00379886	0.00300072	0.00229004	0.00167057	0.00114109	0.000697859	0.000336659	5.1212e-05	-0.000166092	-0.0003227	-0.000426836	-0.000486754	-0.00051024	-0.000504651	-0.000478414	-0.00043685	-0.000384794	-0.000326486	-0.000265678	-0.000205161	-0.000146977	-9.26699e-05	-4.32757e-05	7.13801e-07	3.89236e-05	7.12469e-05	9.7933e-05	0.000119235	0.000135627	0.000147543	0.000155467	0.000159905	0.00016133	0.000160215	0.000157056	0.00015216	0.000145891	0.000138581	0.000130548	0.000122068	0.000113349	0.000104589	9.59481e-05	8.7533e-05	7.94465e-05	7.17657e-05	6.45242e-05
6.75299	-0.00457587	-0.00683635	-0.00877365	-0.0103064	-0.0114033	-0.0120504	-0.0122269	-0.011949	-0.0112382	-0.0101072	-0.00863853	-0.00689491	-0.00493591	-0.00285898	-0.000726224	0.00140459	0.00345063	0.00534209	0.0070386	0.00849353	0.00967183	0.0105371	0.0110742	0.0112895	0.0112061	0.0108715	0.0103115	0.00957079	0.00870691	0.00776055	0.00677622	0.00579224	0.00484084	0.00395058	0.00313885	0.0024131	0.00177811	0.00123331	0.000775186	0.000399955	0.000101523	-0.000127555	-0.000294587	-0.00040777	-0.000475359	-0.000505155	-0.000504599	-0.000481906	-0.00044313	-0.000392972	-0.00033582	-0.00027555	-0.00021509	-0.000156594	-0.000101708	-5.15509e-05	-6.68986e-06	3.24731e-05	6.57613e-05	9.33927e-05	0.000115593	0.000132819	0.000145496	0.000154101	0.000159139	0.000161088	0.000160404	0.00015761	0.00015302	0.000146994	0.000139866	0.000131961	0.000123563	0.000114887	0.000106135	9.7477e-05	8.90223e-05	8.08791e-05	7.31292e-05	6.58094e-05
6.76239	-0.00418859	-0.0064892	-0.00848594	-0.0100861	-0.0112545	-0.0119774	-0.0122304	-0.0120242	-0.0113836	-0.0103164	-0.00890111	-0.00720078	-0.00527278	-0.00321422	-0.00109034	0.00104377	0.00310621	0.00502442	0.00675617	0.00825462	0.00948223	0.010402	0.0109952	0.0112655	0.0112302	0.0109385	0.0104158	0.0097038	0.00886031	0.00792657	0.00694772	0.00596284	0.00500501	0.00410422	0.0032793	0.00253872	0.00188828	0.00132816	0.00085506	0.000465652	0.000154081	-8.69977e-05	-0.000264683	-0.000387146	-0.000462643	-0.000498972	-0.00050373	-0.00048474	-0.000448912	-0.000400808	-0.00034494	-0.00028531	-0.00022499	-0.000166247	-0.000110829	-5.99434e-05	-1.42326e-05	2.58688e-05	6.01176e-05	8.86962e-05	0.000111801	0.00012987	0.000143321	0.00015262	0.000158271	0.000160756	0.000160522	0.000158099	0.000153827	0.000148054	0.00014112	0.000133352	0.000125043	0.000116416	0.00010768	9.90086e-05	9.05181e-05	8.23214e-05	7.45045e-05	6.71081e-05
6.77179	-0.00379653	-0.00613419	-0.00818803	-0.00985457	-0.0110939	-0.0118918	-0.0122222	-0.0120877	-0.0115179	-0.0105156	-0.00915523	-0.00749983	-0.00560475	-0.00356634	-0.00145307	0.000681932	0.00275876	0.00470202	0.00646748	0.00800813	0.00928387	0.0102574	0.0109067	0.0112318	0.0112463	0.0109981	0.0105141	0.00983213	0.00901041	0.0080906	0.00711844	0.00613372	0.00517035	0.00425966	0.003422	0.00266688	0.00200106	0.00142563	0.000937492	0.000533776	0.000208886	-4.43845e-05	-0.00023295	-0.000364926	-0.000448566	-0.000491656	-0.000501926	-0.000486888	-0.000454168	-0.000408275	-0.000353823	-0.000294941	-0.000234849	-0.000175925	-0.000120026	-6.84472e-05	-2.19088e-05	1.9113e-05	5.43171e-05	8.38434e-05	0.000107859	0.00012678	0.000141015	0.00015102	0.000157298	0.000160331	0.000160565	0.000158521	0.000154578	0.00014907	0.000142339	0.000134719	0.000126508	0.000117937	0.000109222	0.000100542	9.20197e-05	8.37726e-05	7.58911e-05	6.84198e-05
6.7812	-0.00340019	-0.00577181	-0.0078802	-0.0096119	-0.0109214	-0.0117938	-0.0122014	-0.0121397	-0.0116409	-0.0107046	-0.00940061	-0.00779179	-0.00593152	-0.00391506	-0.00181412	0.000319491	0.00240861	0.00437515	0.00617279	0.00775426	0.00907694	0.0101035	0.0108086	0.0111885	0.0112543	0.0110504	0.010606	0.00995556	0.00915695	0.00825243	0.00728818	0.00630471	0.00533672	0.00441682	0.00356688	0.00279752	0.00211644	0.00152572	0.0010225	0.000604348	0.000265963	3.21486e-07	-0.000199351	-0.000341068	-0.000433088	-0.000483171	-0.000499151	-0.000488349	-0.00045887	-0.000415345	-0.000362448	-0.000304425	-0.000244651	-0.000185617	-0.00012929	-7.70559e-05	-2.97143e-05	1.22086e-05	4.8361e-05	7.88346e-05	0.000103766	0.000123547	0.000138576	0.000149301	0.000156218	0.000159811	0.00016053	0.000158875	0.000155271	0.00015004	0.000143523	0.000136059	0.000127955	0.000119448	0.000110759	0.000102077	9.35265e-05	8.52322e-05	7.72887e-05	6.97443e-05
6.7906	-0.00300008	-0.00540252	-0.00756276	-0.00935823	-0.0107373	-0.0116834	-0.0121681	-0.0121801	-0.0117524	-0.0108831	-0.009637	-0.00807639	-0.0062528	-0.00426009	-0.00217318	-4.31288e-05	0.00205609	0.00404413	0.00587238	0.00749326	0.00886166	0.00994042	0.0107009	0.0111357	0.0112544	0.011095	0.0106913	0.0100739	0.00929971	0.00841182	0.00745673	0.00647564	0.00550396	0.00457558	0.00371387	0.00293059	0.0022344	0.00162843	0.00111008	0.000677388	0.000325348	4.71546e-05	-0.000163847	-0.000315532	-0.000416167	-0.000473475	-0.000495368	-0.000489116	-0.000462987	-0.000421991	-0.000370791	-0.000313742	-0.00025438	-0.00019531	-0.000138611	-8.57628e-05	-3.76451e-05	5.15856e-06	4.22507e-05	7.367e-05	9.95204e-05	0.00012017	0.000136004	0.000147459	0.000155028	0.000159194	0.000160413	0.00015916	0.000155904	0.000150961	0.00014467	0.000137372	0.000129383	0.000120946	0.000112292	0.000103611	9.50377e-05	8.66997e-05	7.86968e-05	7.10812e-05
6.8	-0.00259675	-0.00502676	-0.00723605	-0.00909369	-0.0105415	-0.0115609	-0.0121222	-0.0122089	-0.0118524	-0.0110511	-0.00986413	-0.00835336	-0.00656829	-0.00460116	-0.00252995	-0.000405512	0.00170153	0.00370926	0.00556652	0.00722535	0.0086382	0.00976823	0.0105837	0.0110734	0.0112465	0.0111319	0.0107699	0.0101868	0.00943844	0.00856856	0.00762388	0.00664631	0.00567193	0.00473582	0.00386288	0.00306605	0.00235494	0.00173374	0.00120024	0.000752915	0.00038707	9.61491e-05	-0.000126401	-0.000288265	-0.000397763	-0.000462529	-0.000490552	-0.000489179	-0.00046649	-0.000428185	-0.000378828	-0.000322872	-0.000264018	-0.00020499	-0.000147979	-9.45605e-05	-4.5696e-05	-2.03498e-06	3.59881e-05	6.83501e-05	9.51226e-05	0.000116647	0.000133296	0.000145494	0.000153728	0.000158479	0.00016021	0.000159375	0.000156477	0.000151831	0.000145777	0.000138656	0.00013079	0.000122432	0.000113818	0.000105145	9.65526e-05	8.81744e-05	8.01149e-05	7.24303e-05
6.81	-0.0021649	-0.00462073	-0.00687904	-0.00880097	-0.0103212	-0.0114176	-0.0120601	-0.0122273	-0.0119465	-0.0112184	-0.0100956	-0.00863954	-0.00689735	-0.00495937	-0.00290667	-0.000790191	0.00132265	0.00334935	0.00523573	0.00693332	0.00839209	0.00957557	0.010449	0.010997	0.0112286	0.0111628	0.0108461	0.0103009	0.00958146	0.00873218	0.00779995	0.00682737	0.00585118	0.0049077	0.00402342	0.00321258	0.00248585	0.00184852	0.0012989	0.000835905	0.000455227	0.000150605	-8.44698e-05	-0.000257398	-0.000376568	-0.000449516	-0.000484292	-0.000488403	-0.000469536	-0.000434261	-0.000387024	-0.000332364	-0.000274156	-0.000215259	-0.000157982	-0.000104006	-5.43809e-05	-9.83203e-06	2.91676e-05	6.25278e-05	9.02831e-05	0.000112745	0.000130271	0.00014327	0.000152224	0.000157612	0.0001599	0.000159528	0.000157018	0.000152701	0.00014691	0.000139988	0.000132264	0.000123998	0.000115433	0.000106774	9.81667e-05	8.97498e-05	8.16332e-05	7.38775e-05
6.82	-0.00173071	-0.00420847	-0.0065124	-0.00849639	-0.0100881	-0.0112607	-0.0119836	-0.0122326	-0.0120273	-0.0113733	-0.0103161	-0.0089165	-0.00721921	-0.00531244	-0.00328019	-0.00117368	0.00094227	0.00298582	0.00489942	0.00663406	0.00813723	0.00937299	0.0103036	0.0109099	0.0112001	0.0111849	0.0109142	0.0104084	0.00971939	0.00889226	0.00797394	0.00700769	0.00603087	0.00508097	0.00418602	0.00336166	0.0026196	0.00196621	0.00140048	0.000921743	0.000526088	0.000207564	-4.02587e-05	-0.000224506	-0.000353602	-0.000434998	-0.00047678	-0.000486608	-0.000471827	-0.000439758	-0.000394816	-0.000341596	-0.000284154	-0.000225483	-0.000168013	-0.000113535	-6.31892e-05	-1.77785e-05	2.21797e-05	5.6532e-05	8.52708e-05	0.000108677	0.000127089	0.000140901	0.000150591	0.000156629	0.000159487	0.000159602	0.000157485	0.00015351	0.000147994	0.000141284	0.000133711	0.000125546	0.000117038	0.0001084	9.97832e-05	9.13319e-05	8.31617e-05	7.53376e-05
