Time WG WG 
     25.266667 -0.024343 -0.000000 
     25.276190 -0.024428 -0.000000 
     25.285714 -0.024501 -0.000000 
     25.295238 -0.024559 -0.000000 
     25.304762 -0.024606 -0.000000 
     25.314286 -0.024640 -0.000000 
     25.323810 -0.024661 -0.000000 
     25.333333 -0.024732 -0.000000 
     25.342857 -0.024728 -0.000000 
     25.352381 -0.024713 -0.000000 
     25.361905 -0.024687 -0.000000 
     25.371429 -0.024648 -0.000000 
     25.380952 -0.024592 -0.000000 
     25.390476 -0.024529 -0.000000 
     25.400000 -0.024459 -0.000000 
     25.409524 -0.024378 -0.000000 
     25.419048 -0.024298 -0.000000 
     25.428571 -0.024208 -0.000000 
     25.438095 -0.024107 -0.000000 
     25.447619 -0.023996 -0.000000 
     25.457143 -0.023897 -0.000000 
     25.466667 -0.023783 -0.000000 
     25.476190 -0.023655 -0.000000 
     25.485714 -0.023512 -0.000000 
     25.495238 -0.023355 -0.000000 
     25.504762 -0.023192 -0.000000 
     25.514286 -0.023013 -0.000000 
     25.523810 -0.022820 -0.000000 
     25.533333 -0.022610 -0.000000 
     25.542857 -0.022378 -0.000000 
     25.552381 -0.022131 -0.000000 
     25.561905 -0.021868 -0.000000 
     25.571429 -0.021588 -0.000000 
     25.580952 -0.021293 -0.000000 
     25.590476 -0.020978 -0.000000 
     25.600000 -0.020643 -0.000000 
     25.609524 -0.020290 -0.000000 
     25.619048 -0.019918 -0.000000 
     25.628571 -0.019525 -0.000000 
     25.638095 -0.019115 -0.000000 
     25.647619 -0.018684 -0.000000 
     25.657143 -0.018232 -0.000000 
     25.666667 -0.017760 -0.000000 
     25.676190 -0.017265 -0.000000 
     25.685714 -0.016749 -0.000000 
     25.695238 -0.016211 -0.000000 
     25.704762 -0.015652 -0.000000 
     25.714286 -0.015070 -0.000000 
     25.723810 -0.014467 -0.000000 
     25.733333 -0.013841 -0.000000 
     25.742857 -0.013192 -0.000000 
     25.752381 -0.012520 -0.000000 
     25.761905 -0.011825 -0.000000 
     25.771429 -0.011109 -0.000000 
     25.780952 -0.010369 -0.000000 
     25.790476 -0.009606 -0.000000 
     25.800000 -0.008819 -0.000000 
     25.809524 -0.008009 -0.000000 
     25.819048 -0.007177 -0.000000 
     25.828571 -0.006320 -0.000000 
     25.838095 -0.005442 -0.000000 
     25.847619 -0.004544 -0.000000 
     25.857143 -0.003625 -0.000000 
     25.866667 -0.002685 -0.000000 
     25.876190 -0.001732 -0.000000 
     25.885714 -0.000760 -0.000000 
     25.895238  0.000231 -0.000000 
     25.904762  0.001232 -0.000000 
     25.914286  0.002258 -0.000000 
     25.923810  0.003302 -0.000000 
     25.933333  0.004362 -0.000000 
     25.942857  0.005435 -0.000000 
     25.952381  0.006537 -0.000000 
     25.961905  0.007642 -0.000000 
     25.971429  0.008754 -0.000000 
     25.980952  0.009869 -0.000000 
     25.990476  0.010956 -0.000000 
     26.000000  0.012042 -0.000000 
     26.010000  0.013179 -0.000000 
     26.020000  0.014312 -0.000000 
     26.030000  0.015436 -0.000000 
     26.040000  0.016470 -0.000000 
     26.050000  0.017498 -0.000000 
     26.060000  0.018517 -0.000000 
     26.070000  0.019520 -0.000000 
     26.080000  0.020476 -0.000000 
     26.090000  0.021408 -0.000000 
     26.100000  0.022310 -0.000000 
     26.110000  0.023185 -0.000000 
     26.120000  0.024046 -0.000000 
     26.130000  0.024863 -0.000000 
     26.140000  0.025641 -0.000000 
     26.150000  0.026382 -0.000000 
     26.160000  0.027084 -0.000000 
     26.170000  0.027741 -0.000000 
     26.180000  0.028365 -0.000000 
     26.190000  0.028948 -0.000000 
     26.200000  0.029490 -0.000000 
     26.210000  0.029990 -0.000000 
     26.219500  0.030413 -0.000000 
     26.229000  0.030798 -0.000000 
     26.238500  0.031143 -0.000000 
     26.248000  0.031449 -0.000000 
     26.257500  0.031713 -0.000000 
     26.267000  0.031942 -0.000000 
     26.276500  0.032131 -0.000000 
     26.286000  0.032282 -0.000000 
     26.295500  0.032404 -0.000000 
     26.305000  0.032480 -0.000000 
     26.314500  0.032523 -0.000000 
     26.324000  0.032532 -0.000000 
     26.333500  0.032508 -0.000000 
     26.343000  0.032433 -0.000000 
     26.352500  0.032344 -0.000000 
     26.362000  0.032230 -0.000000 
     26.371500  0.032090 -0.000000 
     26.381000  0.031921 -0.000000 
     26.390500  0.031753 -0.000000 
     26.400000  0.031560 -0.000000 
     26.410526  0.031322 -0.000000 
     26.420499  0.031058 -0.000000 
     26.430471  0.030829 -0.000000 
     26.440443  0.030558 -0.000000 
     26.450416  0.030246  0.000000 
     26.460388  0.029893  0.000000 
     26.470360  0.029500  0.000000 
     26.480332  0.029092  0.000000 
     26.490305  0.028644  0.000000 
     26.500277  0.028156  0.000000 
     26.509343  0.027680  0.000000 
     26.518408  0.027153  0.000000 
     26.527474  0.026600  0.000000 
     26.536540  0.026018  0.000000 
     26.545606  0.025407  0.000000 
     26.554671  0.024769  0.000000 
     26.563737  0.024112  0.000000 
     26.572803  0.023422  0.000000 
     26.581869  0.022706  0.000000 
     26.590934  0.021963  0.000000 
     26.600000  0.021199  0.000000 
     26.609524  0.020369  0.000000 
     26.619549  0.019480  0.000000 
     26.629046  0.018618  0.000000 
     26.638544  0.017739  0.000000 
     26.648041  0.016841  0.000000 
     26.657539  0.015931  0.000000 
     26.667036  0.015004  0.000000 
     26.676533  0.014068  0.000000 
     26.686031  0.013122  0.000000 
     26.695528  0.012169  0.000000 
     26.705026  0.011210  0.000000 
     26.714523  0.010246  0.000000 
     26.724021  0.009278  0.000000 
     26.732463  0.008414  0.000000 
     26.740905  0.007552  0.000000 
     26.749347  0.006689  0.000000 
     26.757789  0.005830  0.000000 
     26.766231  0.004974  0.000000 
     26.774674  0.004121  0.000000 
     26.783116  0.003272  0.000000 
     26.791558  0.002429  0.000000 
     26.800000  0.001592 -0.000000 
     26.809091  0.000697 -0.000000 
     26.818636 -0.000234 -0.000000 
     26.828182 -0.001155 -0.000000 
     26.837727 -0.002066 -0.000000 
     26.847869 -0.003023 -0.000000 
     26.858011 -0.003965 -0.000000 
     26.868153 -0.004893 -0.000000 
     26.878295 -0.005807 -0.000000 
     26.888438 -0.006703 -0.000000 
     26.898580 -0.007581 -0.000000 
     26.908722 -0.008440 -0.000000 
     26.918864 -0.009274 -0.000000 
     26.929006 -0.010090 -0.000000 
     26.939148 -0.010886 -0.000000 
     26.949290 -0.011663 -0.000000 
     26.959432 -0.012416 -0.000000 
     26.969574 -0.013156 -0.000000 
     26.979716 -0.013879 -0.000000 
     26.989858 -0.014586 -0.000000 
     27.000000 -0.015288 -0.000000 
     27.010000 -0.015949 -0.000000 
     27.020000 -0.016587 -0.000000 
     27.030000 -0.017200 -0.000000 
     27.040000 -0.017751 -0.000000 
     27.050000 -0.018288 -0.000000 
     27.060000 -0.018805 -0.000000 
     27.070000 -0.019303 -0.000000 
     27.080000 -0.019797 -0.000000 
     27.090000 -0.020149 -0.000000 
     27.100000 -0.020514 -0.000000 
     27.110000 -0.020880 -0.000000 
     27.120000 -0.021300 -0.000000 
     27.130000 -0.021598 -0.000000 
     27.140000 -0.021888 -0.000000 
     27.150000 -0.022169 -0.000000 
     27.160000 -0.022441 -0.000000 
     27.170000 -0.022732 -0.000000 
     27.180000 -0.022982 -0.000000 
     27.190000 -0.023212 -0.000000 
     27.200000 -0.023424 -0.000000 
     27.210000 -0.023610 -0.000000 
     27.220000 -0.023799 -0.000000 
     27.230000 -0.023973 -0.000000 
     27.240000 -0.024130 -0.000000 
     27.250000 -0.024340 -0.000000 
     27.260000 -0.024465 -0.000000 
     27.270000 -0.024576 -0.000000 
     27.279286 -0.024665 -0.000000 
     27.288571 -0.024742 -0.000000 
     27.297857 -0.024805 -0.000000 
     27.307143 -0.024858 -0.000000 
     27.316429 -0.024897 -0.000000 
     27.325714 -0.024924 -0.000000 
     27.335000 -0.024943 -0.000000 
     27.344286 -0.024947 -0.000000 
     27.353571 -0.024939 -0.000000 
     27.362857 -0.024920 -0.000000 
     27.372143 -0.024891 -0.000000 
     27.381429 -0.024844 -0.000000 
     27.390714 -0.024791 -0.000000 
     27.400000 -0.024730 -0.000000 
     27.409524 -0.024659 -0.000000 
     27.419048 -0.024587 -0.000000 
     27.428571 -0.024506 -0.000000 
     27.438095 -0.024414 -0.000000 
     27.448214 -0.024306 -0.000000 
     27.458333 -0.024183 -0.000000 
     27.468452 -0.024073 -0.000000 
     27.478571 -0.023945 -0.000000 
     27.487912 -0.023812 -0.000000 
     27.497253 -0.023664 -0.000000 
     27.506593 -0.023512 -0.000000 
     27.515934 -0.023344 -0.000000 
     27.525275 -0.023162 -0.000000 
     27.534615 -0.022964 -0.000000 
     27.543956 -0.022744 -0.000000 
     27.553297 -0.022510 -0.000000 
     27.562637 -0.022260 -0.000000 
     27.571978 -0.021994 -0.000000 
     27.581319 -0.021711 -0.000000 
     27.590659 -0.021413 -0.000000 
     27.600000 -0.021095 -0.000000 
     27.610000 -0.020734 -0.000000 
     27.620000 -0.020352 -0.000000 
     27.630000 -0.019946 -0.000000 
     27.640000 -0.019521 -0.000000 
     27.650000 -0.019073 -0.000000 
     27.660000 -0.018602 -0.000000 
     27.670000 -0.018107 -0.000000 
     27.679286 -0.017627 -0.000000 
     27.688571 -0.017125 -0.000000 
     27.697857 -0.016602 -0.000000 
     27.707143 -0.016058 -0.000000 
     27.716429 -0.015494 -0.000000 
     27.725714 -0.014909 -0.000000 
     27.735000 -0.014303 -0.000000 
     27.744286 -0.013675 -0.000000 
     27.753571 -0.013024 -0.000000 
     27.762857 -0.012353 -0.000000 
     27.772143 -0.011660 -0.000000 
     27.781429 -0.010947 -0.000000 
     27.790714 -0.010212 -0.000000 
     27.800000 -0.009453 -0.000000 
     27.809524 -0.008652 -0.000000 
     27.819048 -0.007829 -0.000000 
     27.828571 -0.006984 -0.000000 
     27.838095 -0.006114 -0.000000 
     27.847619 -0.005225 -0.000000 
     27.857143 -0.004316 -0.000000 
     27.866667 -0.003387 -0.000000 
     27.876190 -0.002445 -0.000000 
     27.885714 -0.001482 -0.000000 
     27.895238 -0.000502 -0.000000 
     27.904762  0.000494 -0.000000 
     27.914286  0.001499 -0.000000 
     27.923810  0.002529 -0.000000 
     27.933333  0.003576 -0.000000 
     27.942857  0.004638 -0.000000 
     27.952381  0.005728 -0.000000 
     27.961905  0.006820 -0.000000 
     27.971429  0.007919 -0.000000 
     27.980952  0.009023 -0.000000 
     27.990476  0.010129 -0.000000 
     28.000000  0.011197 -0.000000 
     28.010000  0.012321 -0.000000 
     28.020000  0.013440 -0.000000 
     28.030000  0.014551 -0.000000 
     28.040000  0.015573 -0.000000 
     28.050000  0.016591 -0.000000 
     28.060000  0.017600 -0.000000 
     28.070000  0.018595 -0.000000 
     28.079286  0.019468 -0.000000 
     28.088571  0.020321 -0.000000 
     28.097857  0.021150 -0.000000 
     28.107143  0.021956 -0.000000 
     28.116429  0.022738 -0.000000 
     28.125714  0.023512 -0.000000 
     28.135000  0.024245 -0.000000 
     28.144286  0.024943 -0.000000 
     28.153571  0.025607 -0.000000 
     28.162857  0.026239 -0.000000 
     28.172143  0.026830 -0.000000 
     28.181429  0.027397 -0.000000 
     28.190714  0.027929 -0.000000 
     28.200000  0.028425 -0.000000 
     28.210000  0.028933 -0.000000 
     28.220000  0.029402 -0.000000 
     28.230000  0.029824 -0.000000 
     28.240000  0.030206 -0.000000 
     28.250000  0.030546 -0.000000 
     28.260000  0.030840 -0.000000 
     28.270000  0.031095 -0.000000 
     28.280000  0.031306 -0.000000 
     28.290000  0.031475 -0.000000 
     28.300000  0.031612 -0.000000 
     28.310000  0.031700  0.000000 
     28.320000  0.031750  0.000000 
     28.330000  0.031763  0.000000 
     28.338750  0.031725  0.000000 
     28.347500  0.031641  0.000000 
     28.356250  0.031548  0.000000 
     28.365000  0.031437  0.000000 
     28.373750  0.031304  0.000000 
     28.382500  0.031149  0.000000 
     28.391250  0.031001  0.000000 
     28.400000  0.030832  0.000000 
     28.409524  0.030631  0.000000 
     28.419048  0.030401  0.000000 
     28.428571  0.030139  0.000000 
     28.438095  0.029915  0.000000 
     28.447619  0.029653  0.000000 
     28.457143  0.029354  0.000000 
     28.466667  0.029018  0.000000 
     28.476190  0.028645  0.000000 
     28.485714  0.028260  0.000000 
     28.495238  0.027840  0.000000 
     28.504762  0.027384  0.000000 
     28.514286  0.026892  0.000000 
     28.523810  0.026348  0.000000 
     28.533333  0.025776  0.000000 
     28.542857  0.025172  0.000000 
     28.552381  0.024537  0.000000 
     28.561905  0.023871  0.000000 
     28.571429  0.023186  0.000000 
     28.580952  0.022465  0.000000 
     28.590476  0.021715  0.000000 
     28.600000  0.020942  0.000000 
     28.609524  0.020141  0.000000 
     28.619048  0.019324  0.000000 
     28.628571  0.018486  0.000000 
     28.638095  0.017630  0.000000 
     28.647619  0.016755  0.000000 
     28.657143  0.015868  0.000000 
     28.666667  0.014961  0.000000 
     28.676190  0.014046  0.000000 
     28.685714  0.013120  0.000000 
     28.695238  0.012183  0.000000 
     28.704762  0.011243  0.000000 
     28.714286  0.010297  0.000000 
     28.723810  0.009347  0.000000 
     28.733333  0.008393  0.000000 
     28.742857  0.007439  0.000000 
     28.752381  0.006483  0.000000 
     28.761905  0.005532  0.000000 
     28.771429  0.004584  0.000000 
     28.778571  0.003875  0.000000 
     28.785714  0.003171  0.000000 
     28.792857  0.002469  0.000000 
     28.800000  0.001772  0.000000 
     28.808000  0.000994  0.000000 
     28.816727  0.000152  0.000000 
     28.826373 -0.000768  0.000000 
     28.836019 -0.001678  0.000000 
     28.845665 -0.002578  0.000000 
     28.855311 -0.003466  0.000000 
     28.864957 -0.004343  0.000000 
     28.874603 -0.005205  0.000000 
     28.884249 -0.006056  0.000000 
     28.893895 -0.006890  0.000000 
     28.903541 -0.007708 -0.000000 
     28.913187 -0.008509 -0.000000 
     28.922833 -0.009287 -0.000000 
     28.932478 -0.010048 -0.000000 
     28.942124 -0.010793 -0.000000 
     28.951770 -0.011512 -0.000000 
     28.961416 -0.012225 -0.000000 
     28.971062 -0.012922 -0.000000 
     28.980708 -0.013604 -0.000000 
     28.990354 -0.014271 -0.000000 
     29.000000 -0.014935 -0.000000 
     29.009524 -0.015564 -0.000000 
     29.019048 -0.016170 -0.000000 
     29.029101 -0.016785 -0.000000 
     29.039153 -0.017366 -0.000000 
     29.049206 -0.017901 -0.000000 
     29.059259 -0.018420 -0.000000 
     29.069312 -0.018919 -0.000000 
     29.079365 -0.019415 -0.000000 
     29.089418 -0.019773 -0.000000 
     29.098633 -0.020106 -0.000000 
     29.107848 -0.020443 -0.000000 
     29.117063 -0.020776 -0.000000 
     29.126279 -0.021153 -0.000000 
     29.135494 -0.021420 -0.000000 
     29.144709 -0.021680 -0.000000 
     29.153924 -0.021932 -0.000000 
     29.163139 -0.022178 -0.000000 
     29.172354 -0.022444 -0.000000 
     29.181570 -0.022671 -0.000000 
     29.190785 -0.022878 -0.000000 
     29.200000 -0.023071 -0.000000 
     29.209524 -0.023260 -0.000000 
     29.219048 -0.023425 -0.000000 
     29.228571 -0.023594 -0.000000 
     29.238095 -0.023750 -0.000000 
     29.247619 -0.023891 -0.000000 
     29.257143 -0.024021 -0.000000 
     29.266667 -0.024133 -0.000000 
     29.276190 -0.024233 -0.000000 
     29.285714 -0.024321 -0.000000 
     29.295238 -0.024449 -0.000000 
     29.304762 -0.024516 -0.000000 
     29.314286 -0.024566 -0.000000 
     29.323810 -0.024601 -0.000000 
     29.333333 -0.024687 -0.000000 
     29.342857 -0.024697 -0.000000 
     29.352381 -0.024696 -0.000000 
     29.361905 -0.024682 -0.000000 
     29.371429 -0.024656 -0.000000 
     29.380952 -0.024612 -0.000000 
     29.390476 -0.024562 -0.000000 
     29.400000 -0.024503 -0.000000 
     29.409524 -0.024433 -0.000000 
     29.419048 -0.024363 -0.000000 
     29.428571 -0.024283 -0.000000 
     29.438095 -0.024192 -0.000000 
     29.447619 -0.024089 -0.000000 
     29.457143 -0.023974 -0.000000 
     29.466667 -0.023873 -0.000000 
     29.476190 -0.023757 -0.000000 
     29.485714 -0.023625 -0.000000 
     29.495238 -0.023478 -0.000000 
     29.504762 -0.023315 -0.000000 
     29.514286 -0.023146 -0.000000 
     29.523810 -0.022962 -0.000000 
     29.533333 -0.022761 -0.000000 
     29.542857 -0.022543 -0.000000 
     29.552381 -0.022302 -0.000000 
     29.561905 -0.022046 -0.000000 
     29.571429 -0.021772 -0.000000 
     29.580952 -0.021480 -0.000000 
     29.590476 -0.021173 -0.000000 
     29.600000 -0.020845 -0.000000 
     29.609524 -0.020498 -0.000000 
     29.619048 -0.020130 -0.000000 
     29.628571 -0.019742 -0.000000 
     29.638095 -0.019335 -0.000000 
     29.647619 -0.018908 -0.000000 
     29.657143 -0.018459 -0.000000 
     29.666667 -0.017990 -0.000000 
     29.676190 -0.017499 -0.000000 
     29.685714 -0.016985 -0.000000 
     29.695238 -0.016449 -0.000000 
     29.704762 -0.015891 -0.000000 
     29.714286 -0.015311 -0.000000 
     29.723810 -0.014711 -0.000000 
     29.733333 -0.014087 -0.000000 
     29.742857 -0.013440 -0.000000 
     29.752381 -0.012771 -0.000000 
     29.761905 -0.012079 -0.000000 
     29.771429 -0.011364 -0.000000 
     29.780952 -0.010628 -0.000000 
     29.790476 -0.009867 -0.000000 
     29.800000 -0.009084 -0.000000 
     29.809524 -0.008277 -0.000000 
     29.819048 -0.007449 -0.000000 
     29.829101 -0.006548 -0.000000 
     29.839153 -0.005624 -0.000000 
     29.849206 -0.004677 -0.000000 
     29.859259 -0.003707 -0.000000 
     29.868642 -0.002788 -0.000000 
     29.878025 -0.001850 -0.000000 
     29.887407 -0.000894 -0.000000 
     29.896790  0.000079 -0.000000 
     29.906173  0.001060 -0.000000 
     29.915556  0.002067 -0.000000 
     29.924938  0.003090 -0.000000 
     29.934321  0.004127 -0.000000 
     29.943704  0.005184 -0.000000 
     29.953086  0.006257 -0.000000 
     29.962469  0.007336 -0.000000 
     29.971852  0.008422 -0.000000 
     29.981235  0.009511 -0.000000 
     29.990617  0.010572 -0.000000 
     30.000000  0.011632 -0.000000 
