Time	gauge_0	gauge_1	gauge_2
82.6154	-1e+15	0.0547882	-1e+15
82.6231	-1e+15	0.0543439	-1e+15
82.6308	-1e+15	0.0538235	-1e+15
82.6385	-1e+15	0.0532286	-1e+15
82.6462	-1e+15	0.0525634	-1e+15
82.6535	-1e+15	0.0518709	-1e+15
82.6608	-1e+15	0.0511231	-1e+15
82.6681	-1e+15	0.0503252	-1e+15
82.6755	-1e+15	0.0494829	-1e+15
82.6828	-1e+15	0.0485971	-1e+15
82.6901	-1e+15	0.0476688	-1e+15
82.6974	-1e+15	0.0466985	-1e+15
82.7048	-1e+15	0.0456861	-1e+15
82.7121	-1e+15	0.0446352	-1e+15
82.7194	-1e+15	0.0435475	-1e+15
82.7267	-1e+15	0.0424263	-1e+15
82.7341	-1e+15	0.0412759	-1e+15
82.7414	-1e+15	0.0401044	-1e+15
82.7487	-1e+15	0.0389159	-1e+15
82.756	-1e+15	0.0377116	-1e+15
82.7634	-1e+15	0.036492	-1e+15
82.7707	-1e+15	0.0352551	-1e+15
82.778	-1e+15	0.0340014	-1e+15
82.7853	-1e+15	0.0327338	-1e+15
82.7927	-1e+15	0.031457	-1e+15
82.8	-1e+15	0.0301779	-1e+15
82.8074	-1e+15	0.0288875	-1e+15
82.8148	-1e+15	0.0276049	6.19055e-07
82.8222	-1e+15	0.0263316	7.55647e-07
82.8293	-1e+15	0.0251216	8.77573e-07
82.8364	-1e+15	0.0239215	9.92595e-07
82.8436	-1e+15	0.02273	1.166e-06
82.851	-1e+15	0.0214856	1.39802e-06
82.8585	-1e+15	0.0202538	1.60399e-06
82.8659	-1e+15	0.0190442	2.28604e-06
82.8734	-1e+15	0.0178531	4.08955e-06
82.8804	-1e+15	0.0167441	6.9973e-06
82.8874	-1e+15	0.0156396	1.1447e-05
82.8945	-1e+15	0.0145283	1.81336e-05
82.9015	-1e+15	0.0134099	2.77306e-05
82.9085	-1e+15	0.0122877	4.07359e-05
82.9156	-1e+15	0.0111656	5.75265e-05
82.9226	-1e+15	0.0100419	7.83609e-05
82.9296	-1e+15	0.00895332	0.000103485
82.9367	-1e+15	0.00790862	0.000132936
82.9437	-1e+15	0.00691119	0.000166813
82.9507	-1e+15	0.00596208	0.000207262
82.9578	-1e+15	0.00505497	0.000256203
82.9648	-1e+15	0.00419495	0.000314384
82.9719	-1e+15	0.00338628	0.000381497
82.9789	-1e+15	0.00263253	0.000471663
82.9859	-1e+15	0.00201876	0.00059774
82.993	-1e+15	0.00154785	0.000765175
83	-1e+15	0.00118905	0.000976078
83.0071	-1e+15	0.000912096	0.00123452
83.0143	-1e+15	0.000700627	0.00153927
83.0214	-1e+15	0.000534248	0.00188716
83.0286	-1e+15	0.000405259	0.00228386
83.0357	-1e+15	0.000304965	0.00273869
83.0429	-1e+15	0.000225653	0.00327653
83.05	-1e+15	0.00016178	0.00397721
83.0571	-1e+15	0.000114253	0.004822
83.0643	-1e+15	8.01105e-05	0.00578225
83.0714	-1e+15	5.59674e-05	0.00682909
83.0786	-1e+15	3.9165e-05	0.00793547
83.0857	-1e+15	2.74519e-05	0.0090835
83.0929	-1e+15	1.92543e-05	0.0102679
83.1	-1e+15	1.35383e-05	0.0114768
83.1071	-1e+15	9.58246e-06	0.0126986
83.1143	-1e+15	6.83923e-06	0.0139298
83.1214	7.41319e-07	4.92958e-06	0.0151721
83.1286	9.3745e-07	3.59271e-06	0.0164351
83.1357	1.15907e-06	2.64917e-06	0.0177249
83.1429	1.40373e-06	1.97721e-06	0.0190473
83.15	1.55795e-06	1.49352e-06	0.0203943
83.1571	-1e+15	1.14094e-06	0.0217636
83.1643	-1e+15	8.80547e-07	0.0231488
83.1714	-1e+15	6.86378e-07	0.0245411
83.1786	-1e+15	-1e+15	0.0259421
83.1857	5.56668e-06	-1e+15	0.0273499
83.1905	1.61739e-05	-1e+15	0.0282959
83.1952	2.95398e-05	-1e+15	0.029244
83.2	4.53491e-05	-1e+15	0.0301915
83.2054	6.65637e-05	-1e+15	0.0312655
83.2115	9.30921e-05	-1e+15	0.0324706
83.2182	0.000123617	-1e+15	0.033792
83.2252	0.000155349	-1e+15	0.0351497
83.2322	0.000189878	-1e+15	0.036497
83.2392	0.000242213	-1e+15	0.037836
83.2462	0.000338359	-1e+15	0.0391703
83.2532	0.000478768	-1e+15	0.040491
83.2602	0.000670479	-1e+15	0.0417875
83.2672	0.000911417	-1e+15	0.0430532
83.2742	0.00119001	-1e+15	0.0442767
83.2811	0.00149437	-1e+15	0.0454627
83.2881	0.00180897	-1e+15	0.0466133
83.2951	0.00213604	-1e+15	0.0477277
83.3021	0.00248775	-1e+15	0.0488027
83.3091	0.00291004	-1e+15	0.0498339
83.3161	0.00346575	-1e+15	0.0508162
83.3231	0.00414145	-1e+15	0.0517447
83.3301	0.00491394	-1e+15	0.0526158
83.3371	0.00575142	-1e+15	0.0534225
83.3441	0.00662991	-1e+15	0.0541649
83.3511	0.00753842	-1e+15	0.054847
83.3581	0.0084778	-1e+15	0.0554656
83.365	0.00945705	-1e+15	0.0560188
83.372	0.0105207	-1e+15	0.0564923
83.379	0.0116673	-1e+15	0.0568629
83.386	0.0128754	-1e+15	0.0571308
83.393	0.0141229	-1e+15	0.0573176
83.4	0.0153965	-1e+15	0.057444
83.4071	0.0167246	-1e+15	0.0575272
83.4143	0.0180726	-1e+15	0.0575631
83.4214	0.0194353	-1e+15	0.0575383
83.4286	0.0208082	-1e+15	0.0574414
83.4357	0.0221801	-1e+15	0.0572555
83.4429	0.0235553	-1e+15	0.0569819
83.45	0.0249339	-1e+15	0.0566288
83.4571	0.026324	-1e+15	0.0562009
83.4643	0.027722	-1e+15	0.0557009
83.4714	0.0291212	-1e+15	0.0551303
83.4786	0.0305178	-1e+15	0.0544902
83.4857	0.0318973	-1e+15	0.0537828
83.4929	0.0332675	-1e+15	0.0530098
83.5	0.0346307	-1e+15	0.0521756
83.5071	0.0359914	-1e+15	0.0512875
83.5143	0.037354	-1e+15	0.0503545
83.5214	0.0387083	-1e+15	0.0493806
83.5286	0.0400452	-1e+15	0.0483696
83.5357	0.0413501	-1e+15	0.0473245
83.5429	0.0426238	-1e+15	0.0462438
83.55	0.0438724	-1e+15	0.0451333
83.5562	0.0449453	-1e+15	0.0441291
83.5625	0.0460017	-1e+15	0.0430955
83.5687	0.0470467	-1e+15	0.0420382
83.575	0.0480783	-1e+15	0.0409557
83.5813	0.049086	-1e+15	0.039863
83.5875	0.0500629	-1e+15	0.0387676
83.5938	0.0509997	-1e+15	0.037669
83.6	0.0518973	-1e+15	0.0365741
83.6069	0.0528483	-1e+15	0.0353541
83.6138	0.0537572	-1e+15	0.0341151
83.6207	0.0546232	-1e+15	0.0328582
83.6273	0.0554149	-1e+15	0.0316298
83.634	0.0561613	-1e+15	0.0303993
83.6406	0.0568627	-1e+15	0.0291799
83.6473	0.0575195	-1e+15	0.0279769
83.6539	0.0581306	-1e+15	0.0267983
83.6602	0.0586729	-1e+15	0.0256813
83.6666	0.0591739	-1e+15	0.0245678
83.673	0.059628	-1e+15	0.0234588
83.6793	0.0600263	-1e+15	0.0223532
83.6857	0.0603655	-1e+15	0.0212543
83.692	0.0606434	-1e+15	0.0201717
83.6984	0.060858	-1e+15	0.019114
83.7043	0.0610153	-1e+15	0.0181403
83.7103	0.0611298	-1e+15	0.0171835
83.7163	0.06121	-1e+15	0.0162331
83.7223	0.061254	-1e+15	0.015283
83.7283	0.0612538	-1e+15	0.0143266
83.7342	0.0612037	-1e+15	0.0133636
83.7402	0.0611026	-1e+15	0.0123948
83.7462	0.0609494	-1e+15	0.0114257
83.7522	0.0607465	-1e+15	0.0104595
83.7581	0.0605017	-1e+15	0.00952001
83.7641	0.0602132	-1e+15	0.00861572
83.7701	0.0598782	-1e+15	0.00775065
83.7761	0.0594957	-1e+15	0.00692247
83.7821	0.0590673	-1e+15	0.00612925
83.788	0.0585981	-1e+15	0.0053694
83.794	0.0580879	-1e+15	0.00464172
83.8	0.0575375	-1e+15	0.00395123
83.8061	0.0569386	-1e+15	0.00329358
83.8121	0.056298	-1e+15	0.00268164
83.8184	0.0555926	-1e+15	0.00215493
83.8246	0.0548422	-1e+15	0.0017319
83.8309	0.0540474	-1e+15	0.00139558
83.8372	0.0532096	-1e+15	0.00113015
83.8434	0.0523308	-1e+15	0.000918421
83.8497	0.0514233	-1e+15	0.000747183
83.856	0.0504949	-1e+15	0.000606698
83.8625	0.0495019	-1e+15	0.000484955
83.8691	0.0484878	-1e+15	0.000386216
83.8756	0.0474497	-1e+15	0.000305549
83.8821	0.0463791	-1e+15	0.000239164
83.8887	0.0452743	-1e+15	0.000184561
83.8952	0.044133	-1e+15	0.000142111
83.9018	0.0429633	-1e+15	0.000109357
83.9083	0.0417796	-1e+15	8.42224e-05
83.9149	0.0405895	-1e+15	6.49913e-05
83.9214	0.0393947	-1e+15	5.02945e-05
83.928	0.0381957	-1e+15	3.90458e-05
83.934	0.0370834	-1e+15	3.1093e-05
83.94	0.0359544	-1e+15	2.48442e-05
83.946	0.0348043	-1e+15	1.9925e-05
83.952	0.0336392	-1e+15	1.60444e-05
83.958	0.0324713	-1e+15	1.29763e-05
83.964	0.0313071	-1e+15	1.05443e-05
83.97	0.0301492	-1e+15	8.61042e-06
83.976	0.028998	-1e+15	7.06737e-06
83.982	0.0278461	-1e+15	5.83149e-06
83.988	0.0266887	-1e+15	4.83767e-06
83.994	0.0255241	-1e+15	4.03492e-06
84	0.024349	-1e+15	3.38306e-06
84.0059	0.0231931	5.96316e-07	2.8608e-06
84.0118	0.0220406	7.21019e-07	2.43039e-06
84.0176	0.0208965	8.62396e-07	2.07393e-06
84.0235	0.0197631	1.0273e-06	1.77728e-06
84.0294	0.0186417	1.2246e-06	1.52916e-06
84.0351	0.0175739	1.64939e-06	1.32722e-06
84.0408	0.0165192	3.04181e-06	1.15574e-06
84.0465	0.015472	5.44641e-06	1.00955e-06
84.0522	0.014429	8.94109e-06	8.84478e-07
84.0578	0.0133941	1.3599e-05	7.77105e-07
84.0635	0.0123732	1.97621e-05	6.84629e-07
84.0692	0.0113771	2.81162e-05	6.04742e-07
84.0747	0.0104708	3.82473e-05	-1e+15
84.0801	0.00962071	5.06878e-05	-1e+15
84.0856	0.00882138	6.54884e-05	-1e+15
84.091	0.00807462	8.27363e-05	-1e+15
84.0965	0.00736756	0.000102538	-1e+15
84.1019	0.00668833	0.000125207	-1e+15
84.1074	0.00602626	0.000150933	-1e+15
84.1128	0.00537739	0.000181971	-1e+15
84.1183	0.00474206	0.000219055	-1e+15
84.1237	0.00412888	0.000261103	-1e+15
84.1292	0.00356099	0.000307698	-1e+15
84.1346	0.00307137	0.000358522	-1e+15
84.1401	0.00266132	0.000415342	-1e+15
84.1455	0.00231712	0.000483163	-1e+15
84.151	0.00202662	0.000577282	-1e+15
84.1564	0.00177458	0.000699094	-1e+15
84.1619	0.00155018	0.000849164	-1e+15
84.1673	0.00134573	0.00102794	-1e+15
84.1728	0.00115457	0.00123507	-1e+15
84.1782	0.000971701	0.00146867	-1e+15
84.1837	0.000795376	0.00172557	-1e+15
84.1891	0.000626318	0.00200682	-1e+15
84.1946	0.000471709	0.00231456	-1e+15
84.2	0.000341284	0.00265185	-1e+15
84.2056	0.00024129	0.0030448	-1e+15
84.2113	0.000168396	0.00356801	-1e+15
84.217	0.000117801	0.0041994	-1e+15
84.2227	8.23718e-05	0.00492129	-1e+15
84.2284	5.73405e-05	0.00571636	-1e+15
84.2342	3.95651e-05	0.0065689	-1e+15
84.2399	2.7257e-05	0.00745884	-1e+15
84.2458	1.85571e-05	0.0084123	-1e+15
84.2517	1.26297e-05	0.00938891	-1e+15
84.2577	8.60365e-06	0.0103825	-1e+15
84.2636	5.8725e-06	0.0113876	-1e+15
84.2695	4.02297e-06	0.0123994	-1e+15
84.2755	2.77065e-06	0.0134183	-1e+15
84.2817	1.89686e-06	0.0145013	-1e+15
84.2879	1.31416e-06	0.0155978	-1e+15
84.2941	9.21743e-07	0.016715	-1e+15
84.3004	6.53379e-07	0.0178518	-1e+15
84.3066	-1e+15	0.0190058	-1e+15
84.3128	-1e+15	0.0201737	-1e+15
84.3195	-1e+15	0.0214568	-1e+15
84.3262	-1e+15	0.0227569	-1e+15
84.3329	-1e+15	0.0240685	-1e+15
84.3396	-1e+15	0.02539	-1e+15
84.3463	-1e+15	0.0267172	-1e+15
84.3531	-1e+15	0.0280502	-1e+15
84.3598	-1e+15	0.0293834	-1e+15
84.3665	-1e+15	0.0307117	-1e+15
84.3732	-1e+15	0.0320315	-1e+15
84.3799	-1e+15	0.0333359	-1e+15
84.3866	-1e+15	0.0346289	-1e+15
84.3933	-1e+15	0.03591	-1e+15
84.4	-1e+15	0.0371762	-1e+15
84.4074	-1e+15	0.0385747	-1e+15
84.4148	-1e+15	0.0399534	-1e+15
84.4222	-1e+15	0.0413029	-1e+15
84.4296	-1e+15	0.0426178	-1e+15
84.437	-1e+15	0.0438855	-1e+15
84.4444	-1e+15	0.0451081	-1e+15
84.4519	-1e+15	0.0462857	-1e+15
84.4593	-1e+15	0.0474188	-1e+15
84.4667	-1e+15	0.0485017	-1e+15
84.4741	-1e+15	0.0495331	-1e+15
84.4815	-1e+15	0.0505078	-1e+15
84.4889	-1e+15	0.0514213	-1e+15
84.4963	-1e+15	0.0522692	-1e+15
84.5037	-1e+15	0.0530474	-1e+15
84.5111	-1e+15	0.0537542	-1e+15
84.5185	-1e+15	0.0543911	-1e+15
84.5259	-1e+15	0.0549523	-1e+15
84.5333	-1e+15	0.055439	-1e+15
84.5407	-1e+15	0.0558485	-1e+15
84.5481	-1e+15	0.0561714	-1e+15
84.5556	-1e+15	0.056417	-1e+15
84.563	-1e+15	0.0565898	-1e+15
84.5704	-1e+15	0.0566961	-1e+15
84.5778	-1e+15	0.0567508	-1e+15
84.5852	-1e+15	0.0567572	-1e+15
84.5926	-1e+15	0.0567051	-1e+15
84.6	-1e+15	0.0565787	-1e+15
84.6074	-1e+15	0.0563681	-1e+15
84.6148	-1e+15	0.056074	-1e+15
84.6222	-1e+15	0.0557012	-1e+15
84.6296	-1e+15	0.0552563	-1e+15
84.637	-1e+15	0.0547403	-1e+15
84.6444	-1e+15	0.0541549	-1e+15
84.6519	-1e+15	0.0535034	-1e+15
84.6593	-1e+15	0.0527876	-1e+15
84.6667	-1e+15	0.0520122	-1e+15
84.6741	-1e+15	0.0511824	-1e+15
84.6815	-1e+15	0.0503058	-1e+15
84.6889	-1e+15	0.0493843	-1e+15
84.6963	-1e+15	0.0484205	-1e+15
84.7037	-1e+15	0.0474151	-1e+15
84.7111	-1e+15	0.0463679	-1e+15
84.7185	-1e+15	0.0452802	-1e+15
84.7259	-1e+15	0.0441549	-1e+15
84.7333	-1e+15	0.0429943	-1e+15
84.7407	-1e+15	0.0418018	-1e+15
84.7481	-1e+15	0.0405855	-1e+15
84.7556	-1e+15	0.0393512	-1e+15
84.763	-1e+15	0.0381018	-1e+15
84.7704	-1e+15	0.0368386	-1e+15
84.7778	-1e+15	0.0355591	-1e+15
84.7852	-1e+15	0.034263	-1e+15
84.7926	-1e+15	0.0329531	-1e+15
84.8	-1e+15	0.0316338	-1e+15
84.8074	-1e+15	0.0303122	-1e+15
84.8148	-1e+15	0.0289955	-1e+15
84.8222	-1e+15	0.0276877	-1e+15
84.8296	-1e+15	0.0263905	6.941e-07
84.837	-1e+15	0.0251019	8.59791e-07
84.8441	-1e+15	0.0238866	1.00627e-06
84.8512	-1e+15	0.0226801	1.15246e-06
84.8583	-1e+15	0.0214835	1.30784e-06
84.8654	-1e+15	0.0202984	1.50687e-06
84.8725	-1e+15	0.0191338	1.72047e-06
84.8795	-1e+15	0.0179866	2.32055e-06
84.8866	-1e+15	0.0168504	4.02198e-06
84.8937	-1e+15	0.0157193	7.1583e-06
84.9008	-1e+15	0.0145815	1.19797e-05
84.9079	-1e+15	0.0134365	1.92083e-05
84.915	-1e+15	0.0122878	2.96645e-05
84.9221	-1e+15	0.0111395	4.39474e-05
84.9291	-1e+15	0.00998952	6.25172e-05
84.9362	-1e+15	0.00887653	8.57014e-05
84.9433	-1e+15	0.00780997	0.000113677
84.9504	-1e+15	0.00679355	0.000146402
84.9575	-1e+15	0.00582763	0.000184607
84.9646	-1e+15	0.00490567	0.000231691
84.9717	-1e+15	0.00403454	0.000287628
84.9787	-1e+15	0.00321795	0.000353686
84.9858	-1e+15	0.00246336	0.000433773
84.9929	-1e+15	0.00187551	0.000549193
85	-1e+15	0.00142931	0.000707024
85.0071	-1e+15	0.00108916	0.000913586
85.0143	-1e+15	0.000832135	0.00116802
85.0214	-1e+15	0.000634542	0.00147113
85.0286	-1e+15	0.000479487	0.00182036
85.0357	-1e+15	0.000360734	0.00222103
85.0429	-1e+15	0.000268425	0.0026832
85.05	-1e+15	0.000195275	0.00322857
85.0571	-1e+15	0.000137731	0.00394019
85.0643	-1e+15	9.62548e-05	0.00480649
85.0714	-1e+15	6.6876e-05	0.0057963
85.0786	-1e+15	4.64174e-05	0.00687727
85.0857	-1e+15	3.22979e-05	0.008019
85.0929	-1e+15	2.24964e-05	0.00920559
85.0996	-1e+15	1.6048e-05	0.0103498
85.1062	-1e+15	1.15032e-05	0.011514
85.1129	-1e+15	8.30056e-06	0.0126879
85.1196	-1e+15	6.03791e-06	0.013869
85.1263	6.45703e-07	4.43272e-06	0.0150597
85.133	8.02414e-07	3.28758e-06	0.0162677
85.1397	9.80996e-07	2.46436e-06	0.0174983
85.1464	1.17918e-06	1.86765e-06	0.018757
85.1531	1.33904e-06	1.43071e-06	0.0200377
85.1598	-1e+15	1.10712e-06	0.0213364
85.1665	-1e+15	8.64703e-07	0.0226517
85.1732	-1e+15	6.8161e-07	0.0239745
85.1799	-1e+15	-1e+15	0.0253039
85.1866	-1e+15	-1e+15	0.0266395
85.1933	1.23008e-05	-1e+15	0.0279848
85.2	3.17906e-05	-1e+15	0.0293395
85.2071	5.89405e-05	-1e+15	0.0307832
85.2143	9.05815e-05	-1e+15	0.032217
85.2214	0.000123388	-1e+15	0.0336284
85.2286	0.00015614	-1e+15	0.035018
85.2357	0.000191942	-1e+15	0.0363922
85.2429	0.000246831	-1e+15	0.037753
85.25	0.000349018	-1e+15	0.0391029
85.2571	0.000497487	-1e+15	0.0404336
85.2643	0.000702052	-1e+15	0.0417333
85.2714	0.000956099	-1e+15	0.0429945
85.2786	0.00124715	-1e+15	0.0442047
85.2853	0.00154327	-1e+15	0.0453058
85.2921	0.00184904	-1e+15	0.046369
85.2988	0.00216721	-1e+15	0.047394
85.3056	0.00251237	-1e+15	0.0483789
85.3123	0.00293234	-1e+15	0.0493204
85.319	0.00347659	-1e+15	0.0502151
85.3258	0.00413346	-1e+15	0.0510593
85.3325	0.00488132	-1e+15	0.0518503
85.3393	0.00569085	-1e+15	0.0525861
85.346	0.00653984	-1e+15	0.0532629
85.3528	0.00741769	-1e+15	0.0538767
85.3595	0.00832414	-1e+15	0.0544285
85.3663	0.00926613	-1e+15	0.0549091
85.373	0.0102779	-1e+15	0.0553021
85.3798	0.0113707	-1e+15	0.0555983
85.3865	0.012526	-1e+15	0.0558105
85.3933	0.0137231	-1e+15	0.0559488
85.4	0.0149479	-1e+15	0.0560459
85.4069	0.0162255	-1e+15	0.0561031
85.4138	0.0175239	-1e+15	0.056106
85.4207	0.0188358	-1e+15	0.0560489
85.4273	0.0201096	-1e+15	0.0559179
85.434	0.0213853	-1e+15	0.0557101
85.4406	0.022663	-1e+15	0.0554251
85.4473	0.0239443	-1e+15	0.0550719
85.4539	0.0252287	-1e+15	0.0546525
85.4605	0.0265256	-1e+15	0.0541682
85.4672	0.0278282	-1e+15	0.0536202
85.4742	0.0291997	-1e+15	0.052977
85.4812	0.0305662	-1e+15	0.0522685
85.4881	0.0319128	-1e+15	0.0515002
85.4951	0.0332489	-1e+15	0.0506794
85.5021	0.0345777	-1e+15	0.0498144
85.5091	0.0359029	-1e+15	0.0489042
85.5161	0.0372305	-1e+15	0.0479544
85.5226	0.038448	-1e+15	0.0470433
85.529	0.039652	-1e+15	0.046098
85.5355	0.0408331	-1e+15	0.0451217
85.5419	0.0419844	-1e+15	0.044112
85.5484	0.0431138	-1e+15	0.0430689
85.5548	0.0442231	-1e+15	0.0419979
85.5613	0.0453135	-1e+15	0.0408978
85.5677	0.0463856	-1e+15	0.0397862
85.5742	0.0474471	-1e+15	0.0386697
85.5806	0.0484879	-1e+15	0.0375481
85.5871	0.0494981	-1e+15	0.0364275
85.5935	0.050471	-1e+15	0.0352931
85.6	0.0513991	-1e+15	0.0341393
85.6067	0.0523171	-1e+15	0.0329296
85.6131	0.0531651	-1e+15	0.03174
85.6196	0.0539753	-1e+15	0.0305471
85.626	0.0547465	-1e+15	0.0293634
85.6324	0.0554766	-1e+15	0.0281952
85.6389	0.0561643	-1e+15	0.0270488
85.6451	0.0567828	-1e+15	0.0259585
85.6513	0.05736	-1e+15	0.0248703
85.6575	0.0578943	-1e+15	0.0237849
85.6637	0.0583832	-1e+15	0.0227017
85.6699	0.0588264	-1e+15	0.0216213
85.6758	0.0592107	-1e+15	0.0206032
85.6817	0.0595522	-1e+15	0.019605
85.6876	0.059848	-1e+15	0.0186269
85.6935	0.0600894	-1e+15	0.0176693
85.6994	0.0602797	-1e+15	0.0167225
85.7054	0.0604209	-1e+15	0.0157774
85.7113	0.0605128	-1e+15	0.0148276
85.7172	0.0605657	-1e+15	0.0138705
85.7231	0.0605807	-1e+15	0.012907
85.729	0.0605549	-1e+15	0.0119398
85.7349	0.0604864	-1e+15	0.0109757
85.7409	0.0603734	-1e+15	0.0100236
85.7468	0.0602151	-1e+15	0.00910175
85.7527	0.0600105	-1e+15	0.00821808
85.7586	0.0597571	-1e+15	0.00737167
85.7638	0.0594966	-1e+15	0.00666034
85.7689	0.0591992	-1e+15	0.00597539
85.7741	0.0588692	-1e+15	0.00531479
85.7793	0.0585073	-1e+15	0.00467961
85.7845	0.0581133	-1e+15	0.0040731
85.7896	0.0576876	-1e+15	0.00349784
85.7948	0.05723	-1e+15	0.00295556
85.8	0.05674	-1e+15	0.00246792
85.8057	0.0561614	-1e+15	0.00201776
85.8114	0.0555441	-1e+15	0.0016511
85.8173	0.0548667	-1e+15	0.00134585
85.8232	0.0541484	-1e+15	0.00110183
85.8291	0.0533911	-1e+15	0.000904627
85.835	0.0525916	-1e+15	0.000743283
85.8411	0.0517307	-1e+15	0.00060481
85.8472	0.0508457	-1e+15	0.000489949
85.8533	0.0499406	-1e+15	0.000395706
85.8594	0.0490151	-1e+15	0.000317878
85.8656	0.0480694	-1e+15	0.000253167
85.8717	0.0470984	-1e+15	0.00019902
85.8781	0.0460472	-1e+15	0.000153967
85.8845	0.0449637	-1e+15	0.000119028
85.8909	0.0438442	-1e+15	9.20895e-05
85.8973	0.0427002	-1e+15	7.1391e-05
85.9038	0.0415448	-1e+15	5.55156e-05
85.9102	0.0403843	-1e+15	4.33286e-05
85.9166	0.03922	-1e+15	3.39531e-05
85.923	0.0380509	-1e+15	2.67231e-05
85.9294	0.0368668	-1e+15	2.11332e-05
85.9353	0.0357628	-1e+15	1.71366e-05
85.9412	0.0346374	-1e+15	1.39587e-05
85.9471	0.0334976	-1e+15	1.14241e-05
85.9529	0.0323541	-1e+15	9.39498e-06
85.9588	0.0312141	-1e+15	7.76449e-06
85.9647	0.03008	-1e+15	6.44908e-06
85.9706	0.0289524	-1e+15	5.38368e-06
85.9765	0.0278232	-1e+15	4.51667e-06
85.9824	0.0266881	-1e+15	3.8075e-06
85.9882	0.0255451	-1e+15	3.22439e-06
85.9941	0.0243911	-1e+15	2.74242e-06
86	0.0232327	6.0463e-07	2.34229e-06
86.0059	0.0220766	7.29524e-07	2.00854e-06
86.0116	0.0209613	8.18716e-07	1.7367e-06
86.0173	0.0198561	9.59281e-07	1.50669e-06
86.023	0.0187619	1.13358e-06	1.31132e-06
86.0287	0.0176835	1.60059e-06	1.14477e-06
86.0344	0.0166181	2.99476e-06	1.0023e-06
86.0401	0.0155602	5.39142e-06	8.80037e-07
86.0457	0.0145411	8.64841e-06	7.78179e-07
86.0512	0.0135293	1.30211e-05	6.89712e-07
86.0567	0.0125298	1.8814e-05	6.12664e-07
86.0622	0.0115528	2.66258e-05	-1e+15
86.0677	0.0106207	3.65866e-05	-1e+15
86.0732	0.00974653	4.88143e-05	-1e+15
86.0787	0.00892492	6.34059e-05	-1e+15
86.0842	0.0081591	8.04095e-05	-1e+15
86.0898	0.00743489	9.99513e-05	-1e+15
86.0953	0.00673966	0.000122357	-1e+15
86.1008	0.00606178	0.000147729	-1e+15
86.1063	0.00539691	0.000177794	-1e+15
86.1118	0.00474623	0.000214258	-1e+15
86.1173	0.00411968	0.00025588	-1e+15
86.1228	0.00354002	0.000302037	-1e+15
86.128	0.00306986	0.000347331	-1e+15
86.1331	0.00267414	0.000398456	-1e+15
86.1383	0.0023399	0.000455974	-1e+15
86.1434	0.00205672	0.000536014	-1e+15
86.1486	0.00181025	0.000640027	-1e+15
86.1537	0.00159053	0.000768439	-1e+15
86.1588	0.00139032	0.000921409	-1e+15
86.164	0.00120341	0.00109874	-1e+15
86.1691	0.00102488	0.0012999	-1e+15
86.1743	0.00085278	0.00152302	-1e+15
86.1794	0.000686604	0.00176637	-1e+15
86.1846	0.000529859	0.00203092	-1e+15
86.1897	0.000393724	0.00231843	-1e+15
86.1949	0.000284813	0.00263118	-1e+15
86.2	0.000203468	0.00298054	-1e+15
86.2056	0.000142478	0.00346746	-1e+15
86.2111	9.98857e-05	0.00405791	-1e+15
86.2167	6.98757e-05	0.00473661	-1e+15
86.2224	4.81581e-05	0.00551383	-1e+15
86.2281	3.29783e-05	0.00635218	-1e+15
86.2339	2.25537e-05	0.00723141	-1e+15
86.2396	1.54129e-05	0.00813837	-1e+15
86.2453	1.05349e-05	0.00906785	-1e+15
86.251	7.21077e-06	0.0100148	-1e+15
86.257	4.88794e-06	0.0110165	-1e+15
86.263	3.32827e-06	0.012025	-1e+15
86.2689	2.28398e-06	0.0130415	-1e+15
86.2749	1.58388e-06	0.0140664	-1e+15
86.2808	1.11132e-06	0.0151026	-1e+15
86.2871	7.77766e-07	0.0162149	-1e+15
86.2934	5.50582e-07	0.0173483	-1e+15
86.2996	-1e+15	0.018502	-1e+15
86.3059	-1e+15	0.0196715	-1e+15
86.3122	-1e+15	0.0208569	-1e+15
86.3185	-1e+15	0.0220616	-1e+15
86.3247	-1e+15	0.0232787	-1e+15
86.331	-1e+15	0.0245068	-1e+15
86.3373	-1e+15	0.0257436	-1e+15
86.3436	-1e+15	0.0269861	-1e+15
86.3498	-1e+15	0.0282331	-1e+15
86.3561	-1e+15	0.0294795	-1e+15
86.3624	-1e+15	0.0307226	-1e+15
86.3686	-1e+15	0.03196	-1e+15
86.3749	-1e+15	0.0331862	-1e+15
86.3812	-1e+15	0.0344047	-1e+15
86.3875	-1e+15	0.0356152	-1e+15
86.3937	-1e+15	0.0368149	-1e+15
86.4	-1e+15	0.0380073	-1e+15
86.4069	-1e+15	0.0393156	-1e+15
86.4143	-1e+15	0.0407101	-1e+15
86.4218	-1e+15	0.0420765	-1e+15
86.4292	-1e+15	0.0434053	-1e+15
86.4366	-1e+15	0.0446936	-1e+15
86.444	-1e+15	0.0459431	-1e+15
86.4515	-1e+15	0.0471534	-1e+15
86.4589	-1e+15	0.0483224	-1e+15
86.4663	-1e+15	0.0494475	-1e+15
86.4737	-1e+15	0.050521	-1e+15
86.4812	-1e+15	0.0515369	-1e+15
86.4886	-1e+15	0.0524901	-1e+15
86.496	-1e+15	0.0533737	-1e+15
86.5034	-1e+15	0.0541862	-1e+15
86.5109	-1e+15	0.0549283	-1e+15
86.5183	-1e+15	0.0556029	-1e+15
86.5257	-1e+15	0.0562045	-1e+15
